idno,netustm,ppltrst,vote,prtvtddk,lvpntyr,tygrtr,gndr,yrbrn,edlvddk,eduyrs,wkhct,wkhtot,grspnum,frlgrsp,inwtm
140438,300.0,5.0,No,,1966,,Male,1951,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,45.0,45,,,89.0
140448,180.0,7.0,Yes,Socialdemokratiet - The Social democrats,2008,60,Male,1987,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",19.0,40.0,40,36500.0,,50.0
140504,75.0,8.0,Yes,Liberal Alliance - Liberal Alliance,1990,60,Female,1971,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,,,19000.0,,81.0
140523,300.0,7.0,Yes,Socialdemokratiet - The Social democrats,1993,65,Male,1974,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,37.0,37,30000.0,35000.0,62.0
140616,120.0,8.0,Yes,Socialdemokratiet - The Social democrats,1979,63,Male,1955,Folkeskole 9.-10. klasse,9.0,37.0,40,,,79.0
140618,120.0,7.0,Yes,Socialdemokratiet - The Social democrats,1990,60,Male,1973,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,37.0,37,28000.0,,48.0
140647,180.0,5.0,Yes,Liberal Alliance - Liberal Alliance,2009,50,Male,1989,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,37.0,37,28000.0,,53.0
140757,480.0,7.0,Yes,Det Radikale Venstre - The Radical Liberal Party,2007,50,Male,1987,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",18.0,16.0,16,,,62.0
140843,180.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2005,60,Female,1985,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",6.0,37.0,40,43000.0,,48.0
140902,570.0,8.0,Not eligible to vote,,"Still in parental home, never left 2 months",45,Male,1997,Folkeskole 9.-10. klasse,14.0,,15,5000.0,,42.0
140989,150.0,9.0,Yes,Socialdemokratiet - The Social democrats,1990,,Female,1970,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,37.0,37,31000.0,33000.0,69.0
141142,,2.0,Yes,Dansk Folkeparti - Danish People's Party,1953,Never too young,Male,1933,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",2.0,45.0,45,,,65.0
141387,90.0,5.0,Yes,Other,2013,50,Male,1994,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,66.0,66,52000.0,,70.0
141398,90.0,2.0,Not eligible to vote,,2015,,Male,2000,Folkeskole 9.-10. klasse,10.0,21.0,21,,,47.0
141508,120.0,9.0,Yes,,1964,60,Male,1946,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,40.0,60,,,64.0
141541,360.0,4.0,Yes,Socialdemokratiet - The Social democrats,2000,50,Female,1983,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,37,25000.0,,55.0
141564,120.0,8.0,Not eligible to vote,,1994,50,Female,1977,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,30.0,31,22000.0,24000.0,51.0
141583,180.0,5.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1964,60,Female,1947,Folkeskole 6.-8. klasse,7.0,37.0,37,,,33.0
141627,240.0,7.0,Yes,Socialdemokratiet - The Social democrats,2018,30,Female,1996,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15.0,,17,,,58.0
141630,540.0,6.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1987,60,Female,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17.0,37.0,40,32000.0,37000.0,38.0
141665,480.0,6.0,Yes,Socialdemokratiet - The Social democrats,1997,,Male,1974,Other,15.0,37.0,37,37000.0,,29.0
141865,30.0,10.0,Yes,Socialdemokratiet - The Social democrats,1998,60,Male,1978,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",27.0,37.0,39,56000.0,,72.0
141902,240.0,6.0,No,,2011,50,Female,1993,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",14.0,8.0,5,,,40.0
141952,900.0,8.0,Yes,Det Radikale Venstre - The Radical Liberal Party,1991,60,Male,1969,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,46.0,46,68000.0,,37.0
142013,600.0,9.0,Yes,,1993,,Male,1971,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",4.0,37.0,37,,,75.0
142072,60.0,8.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1977,Never too young,Female,1960,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",13.0,7.0,7,,,76.0
142096,120.0,9.0,Yes,Socialdemokratiet - The Social democrats,2002,59,Male,1982,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,37,27000.0,35000.0,53.0
142110,570.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1988,60,Female,1966,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",12.0,29.0,29,31300.0,,59.0
142203,60.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1975,64,Male,1958,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,,65,150000.0,,50.0
142210,240.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1983,Never too young,Female,1963,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",14.0,37.0,37,40000.0,45000.0,65.0
142291,30.0,6.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1959,,Female,1938,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",8.0,7.0,7,,,74.0
142311,300.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1987,50,Female,1967,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,37.0,40,25000.0,30000.0,48.0
142419,510.0,6.0,Yes,Liberal Alliance - Liberal Alliance,2013,60,Female,1994,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15.0,37.0,40,17900.0,25000.0,78.0
142527,15.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1968,Never too young,Male,1949,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15.0,37.0,37,,,57.0
142588,,6.0,Yes,Socialdemokratiet - The Social democrats,1962,65,Male,1941,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,37.0,42,,,85.0
142704,600.0,3.0,Yes,Liberal Alliance - Liberal Alliance,2016,,Male,1994,Universitetsbachelor. 1. del af kandidatuddannelse,18.0,7.0,7,,,55.0
142781,,10.0,Yes,Socialdemokratiet - The Social democrats,1964,Never too young,Female,1944,Folkeskole 6.-8. klasse,8.0,35.0,35,,,54.0
142788,,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1968,60,Female,1938,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,37.0,37,,,73.0
142803,90.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1986,60,Female,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",5.0,37.0,40,22500.0,24000.0,59.0
142894,60.0,6.0,Yes,Socialdemokratiet - The Social democrats,1964,60,Male,1938,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",4.0,40.0,50,,,58.0
142986,,7.0,Yes,Socialdemokratiet - The Social democrats,1974,62,Female,1952,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,37.0,37,,,91.0
143058,150.0,5.0,Yes,Socialdemokratiet - The Social democrats,1998,64,Female,1978,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15.0,32.0,32,20500.0,,85.0
143079,60.0,4.0,Yes,Socialdemokratiet - The Social democrats,1964,60,Male,1945,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",11.0,37.0,41,,,73.0
143081,120.0,7.0,Yes,Dansk Folkeparti - Danish People's Party,1990,60,Male,1971,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",17.0,37.0,45,31000.0,,59.0
143095,480.0,2.0,No,,2012,65,Male,1987,Folkeskole 9.-10. klasse,9.0,,,,,43.0
143183,120.0,5.0,Not eligible to vote,,"Still in parental home, never left 2 months",30,Female,2001,Folkeskole 9.-10. klasse,10.0,15.0,15,5000.0,,150.0
143205,30.0,10.0,Yes,Socialdemokratiet - The Social democrats,1975,,Female,1958,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,37,33545.0,36000.0,55.0
143219,,8.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1986,50,Female,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",17.0,15.0,15,,,58.0
143260,180.0,4.0,No,,1994,30,Male,1970,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",15.0,37.0,40,27000.0,30000.0,39.0
143387,,8.0,Yes,Socialdemokratiet - The Social democrats,1971,55,Female,1952,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,30.0,30,,,49.0
143403,,4.0,Yes,Dansk Folkeparti - Danish People's Party,1984,35,Male,1948,Folkeskole 6.-8. klasse,7.0,37.0,37,,,62.0
143407,120.0,9.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1974,59,Female,1957,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",15.0,20.0,20,,,59.0
143609,60.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1975,60,Female,1957,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,30.0,32,36000.0,,41.0
143622,240.0,7.0,Yes,Liberal Alliance - Liberal Alliance,1989,55,Female,1969,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",15.0,37.0,50,55000.0,,42.0
143857,30.0,5.0,Yes,Socialdemokratiet - The Social democrats,1981,60,Female,1960,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,37.0,45,38500.0,,58.0
143892,540.0,8.0,Yes,Socialdemokratiet - The Social democrats,2001,55,Male,1980,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",22.0,37.0,38,35500.0,33000.0,71.0
143993,480.0,7.0,Yes,Socialdemokratiet - The Social democrats,1983,60,Female,1963,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",16.0,37.0,35,31000.0,,76.0
144010,105.0,7.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1998,55,Male,1978,"Forskeruddannelse. Ph.d., doktor",22.0,37.0,45,46000.0,40000.0,60.0
144039,180.0,8.0,Yes,Liberal Alliance - Liberal Alliance,1995,63,Male,1976,Universitetsbachelor. 1. del af kandidatuddannelse,18.0,37.0,35,53500.0,,55.0
144065,30.0,4.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2007,50,Female,1989,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,37.0,37,30300.0,,46.0
144155,,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1958,62,Male,1935,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,42.0,52,,,82.0
144172,,8.0,Yes,,,,Female,1955,Folkeskole 9.-10. klasse,12.0,20.0,20,25000.0,,86.0
144284,120.0,8.0,Yes,Dansk Folkeparti - Danish People's Party,1976,60,Male,1957,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,30,30000.0,,78.0
144517,,9.0,Yes,Socialdemokratiet - The Social democrats,1969,60,Female,1947,Folkeskole 9.-10. klasse,13.0,37.0,37,,,104.0
144586,90.0,8.0,Yes,Dansk Folkeparti - Danish People's Party,1986,40,Male,1967,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,72.0,72,50000.0,,66.0
144663,390.0,7.0,Yes,Socialdemokratiet - The Social democrats,2008,50,Female,1987,Universitetsbachelor. 1. del af kandidatuddannelse,15.0,30.0,32,,,86.0
144679,60.0,9.0,Yes,Socialdemokratiet - The Social democrats,1964,60,Female,1947,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,32.0,32,,,49.0
144719,,4.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1966,Never too young,Male,1946,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",8.0,25.0,25,,,136.0
144755,120.0,8.0,Not eligible to vote,,"Still in parental home, never left 2 months",30,Female,1999,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,,30,,,77.0
144767,244.0,7.0,Yes,Socialdemokratiet - The Social democrats,1980,50,Female,1964,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",12.0,37.0,37,27000.0,33000.0,63.0
144812,720.0,8.0,Yes,Socialdemokratiet - The Social democrats,1967,60,Male,1951,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,37.0,55,59000.0,,68.0
144830,60.0,7.0,Yes,,1967,,Female,1950,Folkeskole 6.-8. klasse,8.0,32.0,32,,,58.0
144896,60.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2013,,Male,1995,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,37,,,44.0
144911,,8.0,Yes,SF Socialistisk Folkeparti - Socialist People's Party,1955,50,Female,1939,Folkeskole 9.-10. klasse,9.0,37.0,37,,,63.0
145037,230.0,9.0,Yes,Det Konservative Folkeparti - Conservative People's Party,1984,60,Male,1963,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",19.0,37.0,45,34000.0,,64.0
145054,120.0,6.0,Yes,,"Still in parental home, never left 2 months",60,Male,1996,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",2.0,37.0,37,,,47.0
145089,360.0,8.0,Yes,Det Radikale Venstre - The Radical Liberal Party,2008,50,Female,1989,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",17.0,37.0,42,31000.0,,56.0
145117,300.0,9.0,Yes,Enhedslisten - Unity List - The Red-Green Alliance,1985,60,Female,1966,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",13.0,37.0,40,31000.0,40000.0,58.0
145163,600.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1989,60,Male,1969,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",13.0,37.0,45,62000.0,62000.0,45.0
145216,480.0,8.0,Not eligible to vote,,2004,55,Female,1987,Universitetsbachelor. 1. del af kandidatuddannelse,20.0,40.0,40,,,72.0
145218,60.0,10.0,Yes,Dansk Folkeparti - Danish People's Party,1952,65,Male,1937,Folkeskole 6.-8. klasse,7.0,,55,,,80.0
145272,180.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1986,65,Female,1968,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,34.0,35,26000.0,30000.0,69.0
145296,120.0,7.0,Yes,Dansk Folkeparti - Danish People's Party,1949,50,Female,1933,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,37.0,37,,,68.0
145317,240.0,6.0,Not eligible to vote,,2006,35,Female,1987,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,37.0,37,,,73.0
145351,15.0,7.0,Yes,Socialdemokratiet - The Social democrats,1948,60,Male,1929,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",10.0,37.0,38,,,58.0
145374,180.0,4.0,Yes,,1992,,Female,1974,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",11.0,37.0,37,,,41.0
145410,61.0,9.0,No,,2012,30,Female,1989,Universitetsbachelor. 1. del af kandidatuddannelse,5.0,40.0,50,41000.0,,62.0
145567,,5.0,Yes,,1950,50,Female,1934,Folkeskole 6.-8. klasse,7.0,5.0,5,,,90.0
145702,30.0,9.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1989,Never too young,Female,1971,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",3.0,0.0,28,3500.0,,47.0
145749,90.0,7.0,Yes,,1978,,Female,1961,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",16.0,32.0,32,,,69.0
145866,105.0,8.0,Yes,Kristendemokraterne - Christian Democrats,2013,35,Male,1992,"Gymnasielle uddannelser, studentereksamen, HF, HHX, HTX",13.0,37.0,37,18500.0,21000.0,74.0
146100,120.0,6.0,Yes,Dansk Folkeparti - Danish People's Party,1998,67,Male,1970,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",14.0,35.0,25,39500.0,35000.0,50.0
146252,,7.0,Yes,Dansk Folkeparti - Danish People's Party,1963,35,Male,1948,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",11.0,40.0,40,,,70.0
146261,30.0,5.0,Yes,Dansk Folkeparti - Danish People's Party,1982,62,Male,1967,Folkeskole 9.-10. klasse,9.0,37.0,40,27000.0,,61.0
146279,480.0,2.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",2014,,Male,1992,Universitetsbachelor. 1. del af kandidatuddannelse,19.0,20.0,26,,,62.0
146280,120.0,8.0,Yes,Socialdemokratiet - The Social democrats,1989,62,Male,1966,"Faglig uddannelse (håndværk, handel, landbrug mv.), F.eks. Faglærte, Social-",13.0,37.0,37,25000.0,28000.0,51.0
146315,90.0,5.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1961,60,Female,1945,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",12.0,37.0,37,,,51.0
146339,,8.0,Yes,Socialdemokratiet - The Social democrats,2000,59,Male,1979,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",17.0,37.0,37,3000000.0,,63.0
146395,240.0,7.0,Not eligible to vote,,"Still in parental home, never left 2 months",25,Female,2000,Folkeskole 9.-10. klasse,11.0,,18,7000.0,7000.0,54.0
146400,60.0,2.0,No,,1991,60,Male,1973,Folkeskole 9.-10. klasse,9.0,37.0,60,,,72.0
146447,510.0,7.0,Not eligible to vote,,2012,57,Male,1989,Universitetsbachelor. 1. del af kandidatuddannelse,19.0,23.0,23,14500.0,,208.0
146522,60.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1974,60,Male,1955,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",14.0,37.0,37,,,53.0
146578,300.0,10.0,Yes,Det Radikale Venstre - The Radical Liberal Party,1981,60,Female,1962,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",17.0,37.0,37,53000.0,,111.0
146648,360.0,8.0,Yes,Socialdemokratiet - The Social democrats,1987,50,Male,1970,"Kort erhvervsuddannelse under 1-2 års varighed, F.eks. AMU Arbejdsmarkedsuddann",12.0,37.0,37,40000.0,,77.0
146689,540.0,6.0,Yes,Socialdemokratiet - The Social democrats,2009,Never too young,Female,1992,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,32.0,32,36000.0,,165.0
146703,45.0,7.0,No,,1977,55,Male,1957,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15.0,37.0,50,,,58.0
146709,549.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1991,65,Female,1974,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",15.0,32.0,37,40000.0,,92.0
146743,360.0,7.0,Yes,Det Radikale Venstre - The Radical Liberal Party,1997,60,Female,1979,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",20.0,16.0,16,25000.0,,60.0
146912,488.0,7.0,,,2005,50,Male,1985,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",20.0,37.0,45,63000.0,75000.0,42.0
147115,300.0,10.0,Yes,Socialdemokratiet - The Social democrats,1996,50,Female,1974,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",18.0,37.0,37,,,47.0
147254,90.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1951,,Male,1939,Folkeskole 6.-8. klasse,7.0,40.0,44,,,75.0
147357,180.0,8.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1968,,Female,1948,"Mellemlang videregående uddannelse af 3-4 års varighed. Professionsbachelorer,",13.0,30.0,30,,,64.0
147453,180.0,7.0,Yes,Det Radikale Venstre - The Radical Liberal Party,1982,50,Male,1965,"Lang videregående uddannelse. Kandidatuddannelser af 5.-6. års varighed, F.eks",23.0,37.0,40,53000.0,,61.0
147486,150.0,5.0,Yes,Socialdemokratiet - The Social democrats,1991,60,Female,1971,Folkeskole 9.-10. klasse,9.0,37.0,37,,,55.0
147490,480.0,7.0,Yes,"Venstre, Danmarks Liberale Parti - The Liberal Party",1991,60,Male,1966,"Kort videregående uddannelse af op til 2-3 års varighed, F.eks. Erhvervsakadem",15.0,37.0,40,53500.0,,72.0
147509,540.0,3.0,Not eligible to vote,,2012,20,Female,1998,Folkeskole 9.-10. klasse,9.0,7.0,7,,,90.0
